Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,610910,-,-,-,32.33,-100.18,-6,725,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,8,2,30,0,0,0,1.7000000000000002,0,155.14000000000001,930,-1
2013,1,8,3,30,0,0,0,1.6,-1,142.72,930,-1
2013,1,8,4,30,0,0,0,1.4000000000000001,-1,130.06,930,0
2013,1,8,5,30,0,0,0,1.2000000000000002,-1,117.48,930,0
2013,1,8,6,30,0,0,0,1.1,0,105.16,930,0
2013,1,8,7,30,0,0,0,1.2000000000000002,0,93.3,930,0
2013,1,8,8,30,92,53,281,1.5,1,82.15,930,0
2013,1,8,9,30,25,25,0,1.7000000000000002,2,72.08,930,1
2013,1,8,10,30,75,75,0,1.8,4,63.63,930,2
2013,1,8,11,30,64,64,0,1.9000000000000001,5,57.54,930,3
2013,1,8,12,30,69,69,0,2,6,54.63,920,4
2013,1,8,13,30,251,232,33,2.2,6,55.39,920,4
2013,1,8,14,30,132,132,0,2.5,7,59.69,920,5
2013,1,8,15,30,49,49,0,2.8000000000000003,7,66.85,920,5
2013,1,8,16,30,69,69,0,2.5,6,76.04,920,5
2013,1,8,17,30,32,25,119,2.3000000000000003,5,86.61,930,5
2013,1,8,18,30,0,0,0,2.5,5,98.09,930,4
2013,1,8,19,30,0,0,0,3,4,110.16,930,4
2013,1,8,20,30,0,0,0,3.7,4,122.61,930,4
2013,1,8,21,30,0,0,0,3.5,4,135.24,930,4
2013,1,8,22,30,0,0,0,3.6,4,147.85,930,4
2013,1,8,23,30,0,0,0,4.4,4,159.93,930,4
2013,1,9,0,30,0,0,0,3.9000000000000004,4,169,930,4
2013,1,9,1,30,0,0,0,2.6,4,166.11,930,4
2013,1,9,2,30,0,0,0,2.4000000000000004,4,155.15,930,4
2013,1,9,3,30,0,0,0,2.8000000000000003,4,142.75,930,4
2013,1,9,4,30,0,0,0,3,4,130.09,930,4
2013,1,9,5,30,0,0,0,3.9000000000000004,4,117.5,930,4
2013,1,9,6,30,0,0,0,4.6000000000000005,4,105.17,930,4
2013,1,9,7,30,0,0,0,4.9,4,93.3,930,4
2013,1,9,8,30,13,13,0,5.300000000000001,4,82.13,930,4
2013,1,9,9,30,61,61,0,5.800000000000001,5,72.04,930,4
2013,1,9,10,30,128,128,0,6.5,6,63.56,930,5
2013,1,9,11,30,180,177,6,6.1000000000000005,6,57.44,930,5
2013,1,9,12,30,207,201,11,5.4,5,54.49,930,4
2013,1,9,13,30,75,75,0,5.7,5,55.230000000000004,930,4
2013,1,9,14,30,30,30,0,5.7,5,59.52,930,4
2013,1,9,15,30,18,18,0,5.4,4,66.67,930,4
2013,1,9,16,30,48,48,0,4.9,4,75.87,930,4
2013,1,9,17,30,8,8,0,4.1000000000000005,4,86.44,930,4
2013,1,9,18,30,0,0,0,3.4000000000000004,4,97.93,930,4
2013,1,9,19,30,0,0,0,2.7,4,110.01,930,4
2013,1,9,20,30,0,0,0,1.9000000000000001,4,122.46000000000001,930,4
2013,1,9,21,30,0,0,0,1.4000000000000001,4,135.1,930,4
2013,1,9,22,30,0,0,0,1,4,147.70000000000002,930,4
2013,1,9,23,30,0,0,0,0.30000000000000004,4,159.77,930,4
2013,1,10,0,30,0,0,0,0.30000000000000004,4,168.83,930,4
2013,1,10,1,30,0,0,0,0.7000000000000001,3,166.06,920,4
2013,1,10,2,30,0,0,0,1.5,3,155.16,920,4
2013,1,10,3,30,0,0,0,2.2,4,142.77,920,4
2013,1,10,4,30,0,0,0,1.8,4,130.11,920,4
2013,1,10,5,30,0,0,0,1.3,4,117.52,920,4
2013,1,10,6,30,0,0,0,1.4000000000000001,4,105.18,930,4
2013,1,10,7,30,0,0,0,2.4000000000000004,4,93.3,930,4
2013,1,10,8,30,100,45,400,3.4000000000000004,5,82.11,930,4
2013,1,10,9,30,63,63,0,4,7,71.99,930,4
2013,1,10,10,30,260,203,126,4.5,9,63.480000000000004,930,4
2013,1,10,11,30,567,82,898,5,12,57.33,920,4
2013,1,10,12,30,623,79,932,5.300000000000001,13,54.35,920,4
2013,1,10,13,30,611,76,933,5.2,14,55.07,920,4
2013,1,10,14,30,533,71,907,4.9,15,59.35,920,4
2013,1,10,15,30,292,156,339,4,14,66.5,920,4
2013,1,10,16,30,223,49,707,2.4000000000000004,12,75.7,920,5
2013,1,10,17,30,44,21,352,1.6,8,86.28,920,5
2013,1,10,18,30,0,0,0,2,7,97.77,920,4
2013,1,10,19,30,0,0,0,2.8000000000000003,6,109.86,920,3
2013,1,10,20,30,0,0,0,3.3000000000000003,6,122.31,920,3
2013,1,10,21,30,0,0,0,3.4000000000000004,5,134.95,920,2
2013,1,10,22,30,0,0,0,3.6,4,147.55,920,1
2013,1,10,23,30,0,0,0,4,4,159.61,920,1
2013,1,11,0,30,0,0,0,4.4,4,168.65,920,1
2013,1,11,1,30,0,0,0,4.6000000000000005,4,166,920,1
2013,1,11,2,30,0,0,0,4.7,4,155.16,920,1
2013,1,11,3,30,0,0,0,4.7,4,142.79,920,2
2013,1,11,4,30,0,0,0,4.9,4,130.13,920,2
2013,1,11,5,30,0,0,0,5,5,117.53,920,3
2013,1,11,6,30,0,0,0,5.1000000000000005,5,105.19,920,3
2013,1,11,7,30,0,0,0,5.5,6,93.28,920,3
2013,1,11,8,30,70,50,147,6,8,82.08,920,4
2013,1,11,9,30,255,82,558,7.2,12,71.93,920,5
2013,1,11,10,30,380,146,523,8.3,15,63.4,920,5
2013,1,11,11,30,590,74,952,8.3,17,57.21,920,5
2013,1,11,12,30,643,79,964,7.7,18,54.2,920,4
2013,1,11,13,30,630,80,955,7,18,54.9,920,4
2013,1,11,14,30,358,233,243,6.2,19,59.17,920,3
2013,1,11,15,30,176,161,37,4.800000000000001,18,66.32000000000001,920,3
2013,1,11,16,30,122,100,87,3.2,15,75.52,920,4
2013,1,11,17,30,24,23,5,2.6,12,86.11,920,5
2013,1,11,18,30,0,0,0,2.7,12,97.61,920,5
2013,1,11,19,30,0,0,0,3,12,109.7,920,5
2013,1,11,20,30,0,0,0,3.2,11,122.16,920,5
2013,1,11,21,30,0,0,0,2.8000000000000003,10,134.8,920,5
2013,1,11,22,30,0,0,0,2.2,9,147.4,920,5
2013,1,11,23,30,0,0,0,1.8,8,159.44,920,5
2013,1,12,0,30,0,0,0,1.6,8,168.47,920,4
2013,1,12,1,30,0,0,0,1.7000000000000002,7,165.92000000000002,920,3
2013,1,12,2,30,0,0,0,2.5,6,155.16,920,2
2013,1,12,3,30,0,0,0,3.1,5,142.8,920,0
2013,1,12,4,30,0,0,0,3.5,4,130.15,920,0
2013,1,12,5,30,0,0,0,3.8000000000000003,3,117.54,920,-3
2013,1,12,6,30,0,0,0,3.8000000000000003,3,105.19,920,-5
2013,1,12,7,30,0,0,0,3.9000000000000004,3,93.27,920,-6
2013,1,12,8,30,5,5,0,4.3,4,82.04,920,-6
2013,1,12,9,30,35,35,0,4.6000000000000005,5,71.87,920,-6
2013,1,12,10,30,226,194,69,4.800000000000001,7,63.31,920,-6
2013,1,12,11,30,183,179,7,4.9,8,57.09,920,-5
2013,1,12,12,30,197,192,8,4.9,9,54.04,920,-5
2013,1,12,13,30,356,276,137,4.7,9,54.72,920,-5
2013,1,12,14,30,215,202,25,4.800000000000001,9,58.980000000000004,920,-5
2013,1,12,15,30,146,143,7,4.9,8,66.13,920,-5
2013,1,12,16,30,237,56,712,4.3,6,75.34,920,-5
2013,1,12,17,30,49,25,343,3.6,3,85.94,920,-5
2013,1,12,18,30,0,0,0,3.8000000000000003,1,97.45,920,-5
2013,1,12,19,30,0,0,0,4.4,0,109.54,930,-5
2013,1,12,20,30,0,0,0,4.7,0,122.01,930,-5
2013,1,12,21,30,0,0,0,4.6000000000000005,-1,134.65,930,-4
2013,1,12,22,30,0,0,0,4.4,-2,147.25,930,-4
2013,1,12,23,30,0,0,0,4.1000000000000005,-3,159.27,930,-5
2013,1,13,0,30,0,0,0,3.9000000000000004,-3,168.28,930,-5
2013,1,13,1,30,0,0,0,3.7,-4,165.85,930,-6
2013,1,13,2,30,0,0,0,3.7,-4,155.14000000000001,930,-7
2013,1,13,3,30,0,0,0,3.7,-5,142.81,930,-8
2013,1,13,4,30,0,0,0,3.7,-5,130.15,930,-9
2013,1,13,5,30,0,0,0,3.8000000000000003,-6,117.55,930,-10
2013,1,13,6,30,0,0,0,3.7,-6,105.18,930,-10
2013,1,13,7,30,0,0,0,4,-5,93.25,930,-11
2013,1,13,8,30,118,38,576,4.7,-4,82,930,-11
2013,1,13,9,30,318,59,827,4.800000000000001,-2,71.81,930,-13
2013,1,13,10,30,491,70,933,4.4,0,63.21,930,-12
2013,1,13,11,30,612,76,983,4.1000000000000005,0,56.96,930,-12
2013,1,13,12,30,669,79,1000,3.8000000000000003,1,53.88,930,-11
2013,1,13,13,30,656,78,996,3.6,2,54.53,930,-10
2013,1,13,14,30,576,74,969,3.5,3,58.79,930,-10
2013,1,13,15,30,437,65,913,3.5,2,65.94,930,-10
2013,1,13,16,30,252,51,783,2.7,1,75.16,930,-10
2013,1,13,17,30,56,24,427,1.8,-1,85.77,930,-8
2013,1,13,18,30,0,0,0,1.7000000000000002,-2,97.28,930,-8
2013,1,13,19,30,0,0,0,1.8,-3,109.39,930,-9
2013,1,13,20,30,0,0,0,2,-4,121.86,930,-9
2013,1,13,21,30,0,0,0,2.3000000000000003,-4,134.5,930,-9
2013,1,13,22,30,0,0,0,2.8000000000000003,-5,147.09,930,-10
2013,1,13,23,30,0,0,0,3,-5,159.1,930,-10
2013,1,14,0,30,0,0,0,2.7,-6,168.09,930,-11
2013,1,14,1,30,0,0,0,2.3000000000000003,-6,165.76,930,-11
2013,1,14,2,30,0,0,0,2.3000000000000003,-6,155.13,930,-11
2013,1,14,3,30,0,0,0,2.5,-6,142.81,930,-11
2013,1,14,4,30,0,0,0,2.7,-6,130.16,930,-11
2013,1,14,5,30,0,0,0,2.8000000000000003,-6,117.54,930,-12
2013,1,14,6,30,0,0,0,2.8000000000000003,-6,105.17,930,-12
2013,1,14,7,30,0,0,0,3.4000000000000004,-5,93.22,940,-12
2013,1,14,8,30,116,38,559,4.3,-4,81.95,940,-12
2013,1,14,9,30,312,58,811,4.6000000000000005,-2,71.74,930,-12
2013,1,14,10,30,483,68,917,4.2,0,63.11,930,-12
2013,1,14,11,30,603,73,967,3.7,1,56.82,930,-11
2013,1,14,12,30,660,74,990,3.4000000000000004,2,53.71,930,-11
2013,1,14,13,30,649,74,987,3.3000000000000003,3,54.34,930,-10
2013,1,14,14,30,571,70,961,3.3000000000000003,4,58.59,930,-10
2013,1,14,15,30,433,63,900,3.2,3,65.75,930,-9
2013,1,14,16,30,250,51,769,2.1,1,74.98,930,-9
2013,1,14,17,30,57,24,419,1.3,-1,85.59,930,-7
2013,1,14,18,30,0,0,0,1.4000000000000001,-2,97.12,930,-8
2013,1,14,19,30,0,0,0,1.6,-3,109.23,930,-9
2013,1,14,20,30,0,0,0,1.8,-3,121.7,930,-9
2013,1,14,21,30,0,0,0,2,-4,134.35,930,-10
2013,1,14,22,30,0,0,0,2.1,-4,146.93,930,-10
2013,1,14,23,30,0,0,0,2.1,-4,158.93,930,-10
2013,1,15,0,30,0,0,0,2.2,-5,167.89000000000001,930,-10
2013,1,15,1,30,0,0,0,2.4000000000000004,-5,165.66,930,-10
2013,1,15,2,30,0,0,0,2.6,-5,155.1,930,-10
2013,1,15,3,30,0,0,0,2.7,-6,142.8,930,-10
2013,1,15,4,30,0,0,0,2.8000000000000003,-6,130.15,930,-10
2013,1,15,5,30,0,0,0,2.9000000000000004,-6,117.54,930,-10
2013,1,15,6,30,0,0,0,2.9000000000000004,-6,105.15,930,-10
2013,1,15,7,30,0,0,0,3.2,-5,93.19,930,-10
2013,1,15,8,30,114,40,525,3.7,-3,81.9,930,-10
2013,1,15,9,30,68,68,0,4.1000000000000005,-1,71.66,930,-10
2013,1,15,10,30,153,152,3,4.3,1,63,930,-10
2013,1,15,11,30,130,130,0,4.5,2,56.67,930,-9
2013,1,15,12,30,255,238,28,4.800000000000001,3,53.53,930,-9
2013,1,15,13,30,218,209,14,5,3,54.14,930,-9
2013,1,15,14,30,390,230,305,5.1000000000000005,3,58.38,930,-9
2013,1,15,15,30,425,78,837,4.800000000000001,2,65.55,930,-9
2013,1,15,16,30,245,61,701,3.4000000000000004,1,74.79,930,-9
2013,1,15,17,30,56,27,366,1.9000000000000001,-1,85.41,930,-8
2013,1,15,18,30,0,0,0,1.5,-3,96.95,930,-8
2013,1,15,19,30,0,0,0,1.3,-4,109.07000000000001,930,-9
2013,1,15,20,30,0,0,0,1.2000000000000002,-4,121.55,930,-9
2013,1,15,21,30,0,0,0,1.1,-4,134.2,930,-9
2013,1,15,22,30,0,0,0,1.1,-4,146.78,930,-9
2013,1,15,23,30,0,0,0,1.1,-4,158.75,930,-9
2013,1,16,0,30,0,0,0,1.2000000000000002,-5,167.68,930,-9
2013,1,16,1,30,0,0,0,1.5,-5,165.55,930,-9
2013,1,16,2,30,0,0,0,1.7000000000000002,-5,155.07,930,-9
2013,1,16,3,30,0,0,0,2,-5,142.79,930,-9
2013,1,16,4,30,0,0,0,2.2,-5,130.15,930,-9
2013,1,16,5,30,0,0,0,2.2,-5,117.52,930,-9
2013,1,16,6,30,0,0,0,2.1,-5,105.12,930,-9
2013,1,16,7,30,0,0,0,2.5,-4,93.15,930,-10
2013,1,16,8,30,123,35,615,3,-1,81.84,930,-10
2013,1,16,9,30,323,54,850,3,1,71.57000000000001,930,-10
2013,1,16,10,30,493,62,944,3.5,4,62.88,930,-11
2013,1,16,11,30,609,66,984,4.1000000000000005,5,56.52,930,-12
