Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,555618,-,-,-,34.21,-102.26,-6,1134,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,3,10,30,327,134,483,2.9000000000000004,1,66.42,890,-8
2013,1,3,11,30,448,137,629,2.8000000000000003,2,60.34,890,-9
2013,1,3,12,30,519,129,720,2.5,3,57.230000000000004,890,-9
2013,1,3,13,30,335,254,151,2,3,57.6,890,-10
2013,1,3,14,30,367,199,350,1.8,3,61.36,890,-10
2013,1,3,15,30,238,161,205,1.4000000000000001,2,67.96000000000001,890,-10
2013,1,3,16,30,217,50,723,1.1,1,76.66,890,-8
2013,1,3,17,30,39,20,336,1.2000000000000002,0,86.8,890,-9
2013,1,3,18,30,0,0,0,1.4000000000000001,-1,97.92,890,-9
2013,1,3,19,30,0,0,0,1.5,-2,109.68,890,-9
2013,1,3,20,30,0,0,0,1.6,-3,121.84,890,-9
2013,1,3,21,30,0,0,0,1.6,-3,134.21,890,-8
2013,1,3,22,30,0,0,0,1.7000000000000002,-4,146.54,890,-8
2013,1,3,23,30,0,0,0,1.8,-4,158.31,890,-7
2013,1,4,0,30,0,0,0,1.8,-4,167.34,890,-7
2013,1,4,1,30,0,0,0,1.8,-4,166.04,890,-6
2013,1,4,2,30,0,0,0,1.7000000000000002,-4,156.05,890,-6
2013,1,4,3,30,0,0,0,1.5,-4,144.08,890,-5
2013,1,4,4,30,0,0,0,1.4000000000000001,-4,131.71,890,-5
2013,1,4,5,30,0,0,0,1.3,-4,119.36,890,-5
2013,1,4,6,30,0,0,0,1.3,-4,107.26,890,-5
2013,1,4,7,30,0,0,0,1.7000000000000002,-3,95.60000000000001,890,-5
2013,1,4,8,30,9,9,0,2.7,-2,84.64,890,-5
2013,1,4,9,30,12,12,0,3.3000000000000003,0,74.73,890,-5
2013,1,4,10,30,150,146,11,3.5,0,66.38,890,-6
2013,1,4,11,30,185,178,13,3.5,1,60.27,890,-6
2013,1,4,12,30,118,118,0,3.7,1,57.14,890,-5
2013,1,4,13,30,214,203,20,3.8000000000000003,1,57.47,890,-5
2013,1,4,14,30,143,143,0,3.8000000000000003,2,61.22,890,-5
2013,1,4,15,30,153,145,22,3.7,1,67.82000000000001,890,-5
2013,1,4,16,30,33,33,0,2.7,0,76.51,890,-5
2013,1,4,17,30,6,6,0,1.9000000000000001,-1,86.65,890,-6
2013,1,4,18,30,0,0,0,2.3000000000000003,-2,97.77,890,-6
2013,1,4,19,30,0,0,0,3,-2,109.53,890,-6
2013,1,4,20,30,0,0,0,3.4000000000000004,-2,121.7,890,-5
2013,1,4,21,30,0,0,0,3.5,-3,134.07,890,-5
2013,1,4,22,30,0,0,0,3.5,-3,146.39000000000001,890,-5
2013,1,4,23,30,0,0,0,3.6,-4,158.16,890,-5
2013,1,5,0,30,0,0,0,3.9000000000000004,-4,167.20000000000002,890,-5
2013,1,5,1,30,0,0,0,4.1000000000000005,-4,166,890,-5
2013,1,5,2,30,0,0,0,4.4,-4,156.07,890,-5
2013,1,5,3,30,0,0,0,4.6000000000000005,-4,144.12,890,-6
2013,1,5,4,30,0,0,0,4.7,-4,131.75,880,-6
2013,1,5,5,30,0,0,0,4.6000000000000005,-4,119.4,890,-7
2013,1,5,6,30,0,0,0,4.3,-4,107.29,890,-7
2013,1,5,7,30,0,0,0,4.3,-3,95.62,890,-8
2013,1,5,8,30,76,25,547,4.4,-2,84.64,890,-9
2013,1,5,9,30,264,44,833,4.5,0,74.71000000000001,890,-9
2013,1,5,10,30,340,124,539,4.1000000000000005,3,66.34,890,-10
2013,1,5,11,30,552,59,992,3.6,6,60.2,890,-10
2013,1,5,12,30,612,61,1011,3.6,8,57.03,890,-11
2013,1,5,13,30,606,62,1009,3.5,9,57.35,890,-11
2013,1,5,14,30,535,60,983,3.1,8,61.08,890,-11
2013,1,5,15,30,406,53,927,2.1,6,67.66,890,-10
2013,1,5,16,30,231,43,797,1.4000000000000001,3,76.36,890,-6
2013,1,5,17,30,46,20,438,1.5,0,86.5,890,-8
2013,1,5,18,30,0,0,0,1.6,0,97.62,890,-10
2013,1,5,19,30,0,0,0,1.6,-1,109.39,890,-10
2013,1,5,20,30,0,0,0,1.7000000000000002,-2,121.55,890,-10
2013,1,5,21,30,0,0,0,1.9000000000000001,-2,133.92000000000002,890,-10
2013,1,5,22,30,0,0,0,2,-2,146.25,890,-10
2013,1,5,23,30,0,0,0,2.1,-3,158.01,890,-10
2013,1,6,0,30,0,0,0,2,-3,167.05,890,-9
2013,1,6,1,30,0,0,0,1.8,-3,165.95000000000002,890,-9
2013,1,6,2,30,0,0,0,1.6,-3,156.09,890,-8
2013,1,6,3,30,0,0,0,1.5,-3,144.15,890,-7
2013,1,6,4,30,0,0,0,1.3,-3,131.79,890,-7
2013,1,6,5,30,0,0,0,1.2000000000000002,-3,119.44,890,-6
2013,1,6,6,30,0,0,0,1,-3,107.32000000000001,890,-6
2013,1,6,7,30,0,0,0,0.8,-2,95.63,890,-6
2013,1,6,8,30,42,33,96,0.5,0,84.64,890,-6
2013,1,6,9,30,189,88,383,1.2000000000000002,2,74.69,890,-6
2013,1,6,10,30,434,56,939,2.3000000000000003,5,66.29,890,-6
2013,1,6,11,30,555,62,990,2.9000000000000004,6,60.120000000000005,890,-6
2013,1,6,12,30,616,67,1005,3,7,56.92,890,-6
2013,1,6,13,30,610,67,1003,3.1,8,57.21,890,-6
2013,1,6,14,30,539,64,979,3,8,60.93,890,-6
2013,1,6,15,30,409,56,922,2.3000000000000003,7,67.51,890,-6
2013,1,6,16,30,235,44,799,1.6,3,76.2,890,-5
2013,1,6,17,30,49,20,454,1.6,0,86.34,890,-6
2013,1,6,18,30,0,0,0,1.7000000000000002,0,97.47,890,-7
2013,1,6,19,30,0,0,0,1.8,-1,109.24000000000001,890,-7
2013,1,6,20,30,0,0,0,2,-1,121.41,890,-8
2013,1,6,21,30,0,0,0,2.1,-1,133.78,890,-8
2013,1,6,22,30,0,0,0,2.2,-1,146.1,890,-8
2013,1,6,23,30,0,0,0,2.3000000000000003,-1,157.86,890,-8
2013,1,7,0,30,0,0,0,2.2,-1,166.89000000000001,890,-7
2013,1,7,1,30,0,0,0,1.9000000000000001,-1,165.89000000000001,890,-7
2013,1,7,2,30,0,0,0,1.7000000000000002,-1,156.1,890,-7
2013,1,7,3,30,0,0,0,1.6,-1,144.18,890,-7
2013,1,7,4,30,0,0,0,1.5,-2,131.82,890,-7
2013,1,7,5,30,0,0,0,1.4000000000000001,-1,119.47,890,-7
2013,1,7,6,30,0,0,0,1.4000000000000001,-1,107.34,890,-7
2013,1,7,7,30,0,0,0,1.8,0,95.64,890,-7
2013,1,7,8,30,39,33,69,2.6,0,84.63,890,-7
2013,1,7,9,30,125,106,71,3.3000000000000003,1,74.66,890,-6
2013,1,7,10,30,317,147,420,4.2,3,66.23,890,-6
2013,1,7,11,30,456,135,643,4.9,5,60.03,890,-6
2013,1,7,12,30,521,140,696,4.7,6,56.81,880,-6
2013,1,7,13,30,502,156,636,4.4,6,57.07,880,-6
2013,1,7,14,30,496,73,866,4,6,60.77,880,-6
2013,1,7,15,30,354,77,718,3.2,5,67.34,880,-6
2013,1,7,16,30,200,55,602,2.1,3,76.03,880,-5
2013,1,7,17,30,47,23,361,1.8,0,86.18,880,-5
2013,1,7,18,30,0,0,0,2.1,0,97.31,880,-6
2013,1,7,19,30,0,0,0,2.2,0,109.09,880,-6
2013,1,7,20,30,0,0,0,2.2,0,121.26,880,-5
2013,1,7,21,30,0,0,0,2.2,-1,133.63,880,-5
2013,1,7,22,30,0,0,0,2.1,-1,145.95000000000002,880,-5
2013,1,7,23,30,0,0,0,2,-1,157.70000000000002,880,-5
2013,1,8,0,30,0,0,0,2,-1,166.73,880,-5
2013,1,8,1,30,0,0,0,2,-1,165.83,880,-5
2013,1,8,2,30,0,0,0,2,-1,156.1,880,-5
2013,1,8,3,30,0,0,0,1.8,-2,144.21,880,-4
2013,1,8,4,30,0,0,0,1.6,-2,131.85,880,-4
2013,1,8,5,30,0,0,0,1.4000000000000001,-2,119.49000000000001,880,-4
2013,1,8,6,30,0,0,0,1.2000000000000002,-2,107.35000000000001,880,-4
2013,1,8,7,30,0,0,0,1.4000000000000001,-1,95.65,880,-4
2013,1,8,8,30,43,33,112,2,0,84.62,880,-3
2013,1,8,9,30,183,94,337,3.1,2,74.63,880,-3
2013,1,8,10,30,321,156,407,3.9000000000000004,5,66.17,880,-2
2013,1,8,11,30,344,231,226,4.2,7,59.94,880,-2
2013,1,8,12,30,587,93,900,4.1000000000000005,9,56.68,880,-1
2013,1,8,13,30,582,94,894,3.6,10,56.92,880,0
2013,1,8,14,30,513,90,863,2.7,10,60.61,880,0
2013,1,8,15,30,390,74,814,1.5,9,67.18,880,0
2013,1,8,16,30,223,57,680,0.8,8,75.87,880,0
2013,1,8,17,30,47,24,332,0.8,6,86.02,880,0
2013,1,8,18,30,0,0,0,1.1,3,97.16,880,0
2013,1,8,19,30,0,0,0,1.4000000000000001,1,108.93,880,0
2013,1,8,20,30,0,0,0,1.4000000000000001,1,121.11,880,0
2013,1,8,21,30,0,0,0,1.3,1,133.48,880,0
2013,1,8,22,30,0,0,0,1.4000000000000001,0,145.8,880,0
2013,1,8,23,30,0,0,0,1.6,0,157.54,890,0
2013,1,9,0,30,0,0,0,1.8,0,166.56,890,0
2013,1,9,1,30,0,0,0,2.3000000000000003,0,165.76,890,0
2013,1,9,2,30,0,0,0,2.7,0,156.1,890,0
2013,1,9,3,30,0,0,0,3,0,144.22,890,-1
2013,1,9,4,30,0,0,0,3.4000000000000004,0,131.87,890,-2
2013,1,9,5,30,0,0,0,3.8000000000000003,0,119.51,890,-3
2013,1,9,6,30,0,0,0,4.2,0,107.36,890,-3
2013,1,9,7,30,0,0,0,4.6000000000000005,0,95.64,890,-4
2013,1,9,8,30,41,33,88,4.800000000000001,0,84.60000000000001,890,-4
2013,1,9,9,30,165,103,231,5.1000000000000005,2,74.58,890,-4
2013,1,9,10,30,249,179,172,5.800000000000001,4,66.1,890,-4
2013,1,9,11,30,348,230,234,6.300000000000001,6,59.84,890,-4
2013,1,9,12,30,315,259,101,6.7,7,56.550000000000004,890,-4
2013,1,9,13,30,441,232,382,6.800000000000001,7,56.76,890,-4
2013,1,9,14,30,249,217,64,6.7,6,60.44,890,-4
2013,1,9,15,30,113,113,0,6.4,5,67,890,-3
2013,1,9,16,30,142,98,179,6,4,75.7,890,-2
2013,1,9,17,30,31,25,77,6.4,2,85.86,890,-1
2013,1,9,18,30,0,0,0,6.9,1,97,890,0
2013,1,9,19,30,0,0,0,6.800000000000001,1,108.78,890,0
2013,1,9,20,30,0,0,0,6.1000000000000005,0,120.96000000000001,880,0
2013,1,9,21,30,0,0,0,5.4,0,133.33,880,0
2013,1,9,22,30,0,0,0,4.6000000000000005,0,145.65,880,0
2013,1,9,23,30,0,0,0,4,0,157.37,880,0
2013,1,10,0,30,0,0,0,3.5,0,166.39000000000001,880,0
2013,1,10,1,30,0,0,0,3.1,0,165.67000000000002,880,0
2013,1,10,2,30,0,0,0,3.2,0,156.09,880,0
2013,1,10,3,30,0,0,0,3.6,0,144.24,880,0
2013,1,10,4,30,0,0,0,3.3000000000000003,0,131.89000000000001,880,0
2013,1,10,5,30,0,0,0,2.3000000000000003,-1,119.52,880,-1
2013,1,10,6,30,0,0,0,1.7000000000000002,-2,107.37,880,-2
2013,1,10,7,30,0,0,0,2,-1,95.64,880,-2
2013,1,10,8,30,23,23,0,2.2,0,84.57000000000001,880,-1
2013,1,10,9,30,86,86,0,1.8,1,74.54,880,0
2013,1,10,10,30,181,166,37,2,3,66.03,880,0
2013,1,10,11,30,148,148,0,2.8000000000000003,4,59.730000000000004,880,1
2013,1,10,12,30,357,266,164,3.5,6,56.410000000000004,880,1
2013,1,10,13,30,585,76,923,4,7,56.6,880,1
2013,1,10,14,30,417,185,469,4.2,8,60.26,880,2
2013,1,10,15,30,351,95,652,3.4000000000000004,8,66.83,880,2
2013,1,10,16,30,56,56,0,2.1,6,75.52,880,2
2013,1,10,17,30,13,13,0,1.9000000000000001,4,85.69,880,1
2013,1,10,18,30,0,0,0,2.5,2,96.84,880,0
2013,1,10,19,30,0,0,0,2.9000000000000004,2,108.62,880,-1
2013,1,10,20,30,0,0,0,3.1,1,120.81,880,-2
2013,1,10,21,30,0,0,0,3.3000000000000003,1,133.18,880,-2
2013,1,10,22,30,0,0,0,3.5,1,145.49,880,-3
2013,1,10,23,30,0,0,0,3.6,1,157.21,880,-3
2013,1,11,0,30,0,0,0,3.9000000000000004,1,166.21,880,-3
2013,1,11,1,30,0,0,0,3.9000000000000004,2,165.58,880,-3
2013,1,11,2,30,0,0,0,3.7,2,156.07,880,-2
2013,1,11,3,30,0,0,0,3.6,2,144.24,870,-1
2013,1,11,4,30,0,0,0,3.7,2,131.9,870,-1
2013,1,11,5,30,0,0,0,4,2,119.53,870,-1
2013,1,11,6,30,0,0,0,4.1000000000000005,2,107.37,870,-1
2013,1,11,7,30,0,0,0,4.5,2,95.62,870,-1
2013,1,11,8,30,36,33,29,5.1000000000000005,4,84.54,870,0
2013,1,11,9,30,157,108,184,5.5,6,74.48,870,0
2013,1,11,10,30,197,173,59,6.300000000000001,8,65.94,870,0
2013,1,11,11,30,458,146,615,7.9,11,59.620000000000005,870,0
2013,1,11,12,30,467,225,435,8.9,12,56.26,870,0
2013,1,11,13,30,400,259,254,8.3,12,56.43,870,0
2013,1,11,14,30,422,185,474,7,11,60.08,870,-3
2013,1,11,15,30,413,67,873,5.5,10,66.64,870,-5
2013,1,11,16,30,245,52,762,3.7,8,75.35000000000001,870,-6
2013,1,11,17,30,59,26,424,2.4000000000000004,6,85.52,870,-5
2013,1,11,18,30,0,0,0,2,4,96.67,880,-5
2013,1,11,19,30,0,0,0,2,3,108.46000000000001,880,-5
2013,1,11,20,30,0,0,0,2.2,1,120.65,880,-6
2013,1,11,21,30,0,0,0,2.8000000000000003,0,133.03,880,-8
2013,1,11,22,30,0,0,0,3.4000000000000004,0,145.34,880,-10
2013,1,11,23,30,0,0,0,3.5,-1,157.04,880,-12
2013,1,12,0,30,0,0,0,3.4000000000000004,-2,166.03,880,-13
2013,1,12,1,30,0,0,0,3.2,-2,165.48,880,-14
2013,1,12,2,30,0,0,0,3,-3,156.04,880,-15
2013,1,12,3,30,0,0,0,2.5,-4,144.24,880,-15
2013,1,12,4,30,0,0,0,2.3000000000000003,-4,131.91,880,-14
2013,1,12,5,30,0,0,0,2.5,-3,119.53,880,-14
2013,1,12,6,30,0,0,0,2.6,-3,107.36,880,-14
2013,1,12,7,30,0,0,0,2.8000000000000003,-2,95.60000000000001,880,-14
2013,1,12,8,30,46,33,134,2.9000000000000004,-1,84.5,880,-14
2013,1,12,9,30,61,61,0,2.4000000000000004,0,74.42,880,-13
2013,1,12,10,30,149,145,9,1.5,1,65.86,880,-14
2013,1,12,11,30,61,61,0,1.2000000000000002,2,59.5,880,-14
2013,1,12,12,30,150,149,0,1.7000000000000002,3,56.11,880,-13
2013,1,12,13,30,293,253,71,1.8,4,56.25,880,-12
2013,1,12,14,30,365,225,280,1.7000000000000002,5,59.9,880,-11
2013,1,12,15,30,300,159,351,1.8,4,66.46000000000001,880,-11
2013,1,12,16,30,247,54,754,1.1,2,75.16,880,-10
2013,1,12,17,30,59,28,390,0.6000000000000001,0,85.34,880,-7
2013,1,12,18,30,0,0,0,1,0,96.5,880,-8
2013,1,12,19,30,0,0,0,1.9000000000000001,-1,108.3,880,-8
2013,1,12,20,30,0,0,0,2.5,-3,120.5,880,-9
2013,1,12,21,30,0,0,0,2.6,-4,132.87,880,-9
2013,1,12,22,30,0,0,0,2.6,-5,145.18,880,-9
2013,1,12,23,30,0,0,0,2.8000000000000003,-6,156.86,880,-10
2013,1,13,0,30,0,0,0,3,-6,165.84,880,-10
2013,1,13,1,30,0,0,0,3.3000000000000003,-6,165.37,880,-10
2013,1,13,2,30,0,0,0,3.2,-7,156.01,880,-11
2013,1,13,3,30,0,0,0,2.8000000000000003,-7,144.24,880,-11
2013,1,13,4,30,0,0,0,2.3000000000000003,-7,131.91,880,-11
2013,1,13,5,30,0,0,0,1.7000000000000002,-7,119.53,880,-11
2013,1,13,6,30,0,0,0,1.4000000000000001,-7,107.35000000000001,890,-11
2013,1,13,7,30,0,0,0,1.3,-7,95.58,890,-11
2013,1,13,8,30,57,35,226,1.1,-6,84.46000000000001,890,-11
2013,1,13,9,30,200,86,423,0.8,-4,74.35000000000001,890,-11
2013,1,13,10,30,317,157,390,0.9,-2,65.76,890,-11
2013,1,13,11,30,471,134,660,0.9,0,59.370000000000005,890,-12
2013,1,13,12,30,638,75,1006,0.8,0,55.95,880,-13
2013,1,13,13,30,635,74,1005,1,1,56.07,880,-14
2013,1,13,14,30,565,70,982,1.2000000000000002,1,59.7,880,-15
2013,1,13,15,30,436,60,935,1.1,0,66.27,880,-15
2013,1,13,16,30,260,48,817,0.9,-1,74.98,880,-15
2013,1,13,17,30,67,25,504,1.1,-3,85.17,880,-12
2013,1,13,18,30,0,0,0,1.5,-5,96.34,880,-13
2013,1,13,19,30,0,0,0,2,-5,108.14,890,-13
2013,1,13,20,30,0,0,0,2.5,-6,120.34,890,-13
2013,1,13,21,30,0,0,0,2.8000000000000003,-6,132.71,890,-12
2013,1,13,22,30,0,0,0,2.9000000000000004,-6,145.02,890,-12
2013,1,13,23,30,0,0,0,2.9000000000000004,-7,156.69,890,-12
2013,1,14,0,30,0,0,0,3.2,-7,165.65,890,-11
2013,1,14,1,30,0,0,0,3.8000000000000003,-6,165.26,890,-12
2013,1,14,2,30,0,0,0,3.9000000000000004,-6,155.97,890,-12
2013,1,14,3,30,0,0,0,3.7,-6,144.22,890,-12
2013,1,14,4,30,0,0,0,3.4000000000000004,-6,131.9,890,-13
2013,1,14,5,30,0,0,0,3.3000000000000003,-6,119.52,890,-13
2013,1,14,6,30,0,0,0,3.2,-6,107.33,890,-13
2013,1,14,7,30,0,0,0,3.2,-6,95.55,890,-14
2013,1,14,8,30,55,36,196,3.3000000000000003,-5,84.41,890,-14
2013,1,14,9,30,199,99,370,3.5,-3,74.28,890,-14
2013,1,14,10,30,331,146,447,3.6,-2,65.66,890,-14
2013,1,14,11,30,427,206,432,3.6,-1,59.230000000000004,890,-14
2013,1,14,12,30,295,256,69,3.5,0,55.78,890,-13
2013,1,14,13,30,176,173,5,3.5,0,55.88,880,-13
2013,1,14,14,30,144,144,0,3.4000000000000004,0,59.51,880,-12
2013,1,14,15,30,102,102,0,3.2,0,66.07000000000001,880,-12
2013,1,14,16,30,77,77,0,2.3000000000000003,-1,74.79,890,-12
2013,1,14,17,30,19,19,0,1.4000000000000001,-2,84.99,890,-11
2013,1,14,18,30,0,0,0,1.4000000000000001,-3,96.16,890,-11
2013,1,14,19,30,0,0,0,1.5,-4,107.98,890,-11
2013,1,14,20,30,0,0,0,1.5,-5,120.18,890,-12
2013,1,14,21,30,0,0,0,1.6,-5,132.56,890,-12
2013,1,14,22,30,0,0,0,1.6,-5,144.85,890,-12
2013,1,14,23,30,0,0,0,1.5,-6,156.51,890,-12
2013,1,15,0,30,0,0,0,1.5,-6,165.45000000000002,890,-13
2013,1,15,1,30,0,0,0,1.4000000000000001,-6,165.13,890,-13
2013,1,15,2,30,0,0,0,1.2000000000000002,-6,155.93,890,-13
2013,1,15,3,30,0,0,0,1,-6,144.20000000000002,890,-13
2013,1,15,4,30,0,0,0,0.8,-6,131.89000000000001,890,-13
2013,1,15,5,30,0,0,0,0.6000000000000001,-6,119.51,890,-13
2013,1,15,6,30,0,0,0,0.7000000000000001,-6,107.31,890,-13
2013,1,15,7,30,0,0,0,1,-6,95.51,890,-13
2013,1,15,8,30,52,34,188,1.7000000000000002,-5,84.36,890,-13
2013,1,15,9,30,263,59,746,2.5,-3,74.2,890,-12
2013,1,15,10,30,311,164,355,3,-1,65.55,890,-11
2013,1,15,11,30,558,89,912,3.3000000000000003,0,59.09,890,-10
2013,1,15,12,30,456,250,363,3.6,0,55.61,890,-10
2013,1,15,13,30,357,271,152,3.8000000000000003,0,55.69,890,-10
2013,1,15,14,30,300,238,120,3.8000000000000003,0,59.300000000000004,890,-10
2013,1,15,15,30,428,80,851,3.5,0,65.87,890,-11
2013,1,15,16,30,256,61,735,2.5,-1,74.60000000000001,890,-12
2013,1,15,17,30,68,30,427,1.4000000000000001,-3,84.81,890,-11
2013,1,15,18,30,0,0,0,1.2000000000000002,-4,95.99000000000001,890,-11
2013,1,15,19,30,0,0,0,1.2000000000000002,-4,107.81,890,-11
2013,1,15,20,30,0,0,0,1.2000000000000002,-4,120.02,890,-11
2013,1,15,21,30,0,0,0,1.4000000000000001,-4,132.4,890,-12
2013,1,15,22,30,0,0,0,1.8,-5,144.69,890,-12
2013,1,15,23,30,0,0,0,2.1,-5,156.33,890,-12
2013,1,16,0,30,0,0,0,2.4000000000000004,-5,165.24,890,-13
2013,1,16,1,30,0,0,0,2.8000000000000003,-6,165,890,-14
2013,1,16,2,30,0,0,0,3.1,-6,155.87,890,-15
2013,1,16,3,30,0,0,0,3.3000000000000003,-7,144.18,890,-15
2013,1,16,4,30,0,0,0,3.4000000000000004,-6,131.87,890,-16
2013,1,16,5,30,0,0,0,3.4000000000000004,-6,119.49000000000001,890,-15
