Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,912252,-,-,-,41.61,-87.22,-6,184,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,3,16,30,0,0,0,4.3,-1,90.58,1000,-5
2013,1,3,17,30,0,0,0,4.3,-1,100.68,1000,-5
2013,1,3,18,30,0,0,0,4.2,-2,111.42,1000,-5
2013,1,3,19,30,0,0,0,4.2,-3,122.52,1000,-5
2013,1,3,20,30,0,0,0,4.1000000000000005,-4,133.71,1000,-6
2013,1,3,21,30,0,0,0,4,-5,144.56,1000,-7
2013,1,3,22,30,0,0,0,4,-5,154.21,1000,-7
2013,1,3,23,30,0,0,0,4.1000000000000005,-6,160.44,1000,-7
2013,1,4,0,30,0,0,0,4.3,-6,159.62,1000,-8
2013,1,4,1,30,0,0,0,4.5,-7,152.39000000000001,1000,-8
2013,1,4,2,30,0,0,0,4.6000000000000005,-7,142.36,1000,-8
2013,1,4,3,30,0,0,0,4.9,-7,131.39000000000001,1000,-9
2013,1,4,4,30,0,0,0,5.1000000000000005,-8,120.19,1000,-9
2013,1,4,5,30,0,0,0,5.6000000000000005,-8,109.13,1000,-9
2013,1,4,6,30,0,0,0,6,-8,98.5,1000,-9
2013,1,4,7,30,16,13,121,6.1000000000000005,-7,88.57000000000001,1000,-9
2013,1,4,8,30,150,49,563,6.4,-6,79.72,1000,-8
2013,1,4,9,30,291,63,751,6.800000000000001,-4,72.39,1000,-8
2013,1,4,10,30,395,69,839,7.4,-2,67.14,1000,-7
2013,1,4,11,30,446,71,872,7.9,0,64.49,990,-6
2013,1,4,12,30,439,71,863,8,0,64.78,990,-5
2013,1,4,13,30,378,65,835,7.800000000000001,1,67.97,990,-5
2013,1,4,14,30,269,55,761,7.1000000000000005,1,73.68,990,-4
2013,1,4,15,30,124,38,572,6.1000000000000005,0,81.34,990,-4
2013,1,4,16,30,0,0,0,5.6000000000000005,0,90.43,990,-4
2013,1,4,17,30,0,0,0,5.4,0,100.53,1000,-4
2013,1,4,18,30,0,0,0,4.7,0,111.27,1000,-4
2013,1,4,19,30,0,0,0,4.1000000000000005,-1,122.37,1000,-3
2013,1,4,20,30,0,0,0,3.9000000000000004,-2,133.56,1000,-3
2013,1,4,21,30,0,0,0,3.8000000000000003,-2,144.41,1000,-3
2013,1,4,22,30,0,0,0,3.7,-3,154.06,1000,-4
2013,1,4,23,30,0,0,0,3.5,-3,160.31,1000,-4
2013,1,5,0,30,0,0,0,3.6,-3,159.55,1000,-4
2013,1,5,1,30,0,0,0,3.7,-4,152.37,1000,-4
2013,1,5,2,30,0,0,0,3.4000000000000004,-4,142.37,1000,-4
2013,1,5,3,30,0,0,0,2.8000000000000003,-4,131.41,1000,-4
2013,1,5,4,30,0,0,0,2.4000000000000004,-4,120.21000000000001,1000,-5
2013,1,5,5,30,0,0,0,2.6,-4,109.15,1000,-5
2013,1,5,6,30,0,0,0,3.3000000000000003,-4,98.5,1000,-5
2013,1,5,7,30,16,13,126,4,-3,88.56,1000,-5
2013,1,5,8,30,154,54,559,4.5,-2,79.69,1000,-4
2013,1,5,9,30,302,68,770,4.7,0,72.34,1000,-3
2013,1,5,10,30,319,118,516,5,1,67.06,990,-2
2013,1,5,11,30,225,187,88,5.300000000000001,2,64.39,990,-2
2013,1,5,12,30,270,185,196,5.5,3,64.66,990,-1
2013,1,5,13,30,81,81,0,5.7,2,67.83,990,0
2013,1,5,14,30,31,31,0,5,1,73.53,990,0
2013,1,5,15,30,61,56,30,4.2,0,81.19,990,0
2013,1,5,16,30,0,0,0,4.4,0,90.28,990,0
2013,1,5,17,30,0,0,0,4.800000000000001,0,100.38,990,0
2013,1,5,18,30,0,0,0,5.1000000000000005,0,111.12,990,0
2013,1,5,19,30,0,0,0,5.6000000000000005,0,122.22,990,0
2013,1,5,20,30,0,0,0,6,0,133.41,990,0
2013,1,5,21,30,0,0,0,6,0,144.25,990,0
2013,1,5,22,30,0,0,0,5.7,0,153.91,990,0
2013,1,5,23,30,0,0,0,5.5,0,160.17000000000002,990,0
2013,1,6,0,30,0,0,0,5.4,0,159.47,990,0
2013,1,6,1,30,0,0,0,5.2,0,152.35,990,0
2013,1,6,2,30,0,0,0,5.4,0,142.38,990,0
2013,1,6,3,30,0,0,0,5.7,0,131.42000000000002,990,0
2013,1,6,4,30,0,0,0,5.9,0,120.22,990,0
2013,1,6,5,30,0,0,0,6.2,0,109.15,990,-2
2013,1,6,6,30,0,0,0,6.6000000000000005,-1,98.49000000000001,990,-3
2013,1,6,7,30,3,3,0,6.6000000000000005,-2,88.54,990,-4
2013,1,6,8,30,31,31,0,6.4,-2,79.65,990,-5
2013,1,6,9,30,62,62,0,6.300000000000001,-1,72.28,990,-5
2013,1,6,10,30,228,168,153,6.5,0,66.97,990,-5
2013,1,6,11,30,361,137,517,6.7,0,64.28,990,-4
2013,1,6,12,30,327,190,318,7,0,64.52,990,-3
2013,1,6,13,30,189,159,78,6.9,0,67.69,990,-3
2013,1,6,14,30,148,116,111,6.300000000000001,0,73.37,990,-3
2013,1,6,15,30,49,49,0,5.2,0,81.03,1000,-3
2013,1,6,16,30,0,0,0,4,0,90.12,1000,-3
2013,1,6,17,30,0,0,0,3.1,-1,100.22,1000,-3
2013,1,6,18,30,0,0,0,2.5,-2,110.96000000000001,1000,-4
2013,1,6,19,30,0,0,0,1.9000000000000001,-3,122.07000000000001,1000,-4
2013,1,6,20,30,0,0,0,1.5,-3,133.25,1000,-4
2013,1,6,21,30,0,0,0,1.3,-4,144.1,1000,-5
2013,1,6,22,30,0,0,0,1.4000000000000001,-4,153.75,1000,-5
2013,1,6,23,30,0,0,0,1.6,-5,160.02,1000,-5
2013,1,7,0,30,0,0,0,1.9000000000000001,-5,159.39000000000001,1000,-6
2013,1,7,1,30,0,0,0,2.1,-6,152.32,1000,-6
2013,1,7,2,30,0,0,0,2.3000000000000003,-6,142.37,1000,-7
2013,1,7,3,30,0,0,0,2.5,-6,131.43,1000,-7
2013,1,7,4,30,0,0,0,3,-6,120.23,1000,-7
2013,1,7,5,30,0,0,0,3.6,-6,109.15,1000,-8
2013,1,7,6,30,0,0,0,4.2,-6,98.48,1000,-8
2013,1,7,7,30,19,12,252,4.9,-5,88.51,1000,-8
2013,1,7,8,30,164,41,679,5.5,-3,79.60000000000001,1000,-7
2013,1,7,9,30,307,57,820,6.4,-1,72.21000000000001,1000,-7
2013,1,7,10,30,413,65,885,7.2,0,66.88,1000,-7
2013,1,7,11,30,466,70,908,7.4,1,64.16,1000,-7
2013,1,7,12,30,456,77,878,7.4,2,64.38,1000,-6
2013,1,7,13,30,396,70,853,7.1000000000000005,2,67.53,1000,-6
2013,1,7,14,30,285,58,783,6.4,2,73.21000000000001,990,-5
2013,1,7,15,30,137,41,609,5.4,1,80.87,990,-4
2013,1,7,16,30,0,0,0,5,0,89.96000000000001,990,-4
2013,1,7,17,30,0,0,0,5.1000000000000005,0,100.06,990,-3
2013,1,7,18,30,0,0,0,5.300000000000001,0,110.8,990,-3
2013,1,7,19,30,0,0,0,5.4,-1,121.91,990,-2
2013,1,7,20,30,0,0,0,5.4,-1,133.09,990,-2
2013,1,7,21,30,0,0,0,5.300000000000001,-1,143.94,990,-2
2013,1,7,22,30,0,0,0,5.1000000000000005,-1,153.58,990,-2
2013,1,7,23,30,0,0,0,4.9,-1,159.87,990,-2
2013,1,8,0,30,0,0,0,4.5,-1,159.29,990,-2
2013,1,8,1,30,0,0,0,4.1000000000000005,-1,152.28,990,-2
2013,1,8,2,30,0,0,0,3.7,-1,142.36,990,-2
2013,1,8,3,30,0,0,0,3.3000000000000003,-2,131.43,990,-2
2013,1,8,4,30,0,0,0,3.1,-2,120.23,990,-2
2013,1,8,5,30,0,0,0,3.2,-2,109.15,990,-2
2013,1,8,6,30,0,0,0,3.2,-2,98.47,990,-3
2013,1,8,7,30,11,11,0,3.3000000000000003,-1,88.48,990,-3
2013,1,8,8,30,99,66,181,3.5,0,79.55,990,-2
2013,1,8,9,30,194,119,244,3.7,0,72.14,990,-2
2013,1,8,10,30,310,132,453,3.9000000000000004,1,66.78,990,-1
2013,1,8,11,30,296,185,254,4,2,64.03,990,-1
2013,1,8,12,30,313,174,318,3.9000000000000004,2,64.24,990,-1
2013,1,8,13,30,304,126,462,3.6,2,67.37,990,0
2013,1,8,14,30,188,110,265,3.4000000000000004,2,73.04,990,0
2013,1,8,15,30,77,62,93,3.7,1,80.7,990,0
2013,1,8,16,30,0,0,0,4.4,1,89.79,990,0
2013,1,8,17,30,0,0,0,5.1000000000000005,1,99.9,990,0
2013,1,8,18,30,0,0,0,5.5,0,110.64,990,0
2013,1,8,19,30,0,0,0,5.7,0,121.75,990,0
2013,1,8,20,30,0,0,0,5.7,0,132.93,990,0
2013,1,8,21,30,0,0,0,5.6000000000000005,0,143.77,990,0
2013,1,8,22,30,0,0,0,5.6000000000000005,0,153.42000000000002,990,0
2013,1,8,23,30,0,0,0,5.7,0,159.71,990,0
2013,1,9,0,30,0,0,0,5.9,1,159.19,990,0
2013,1,9,1,30,0,0,0,5.800000000000001,1,152.23,990,0
2013,1,9,2,30,0,0,0,5.7,1,142.34,990,0
2013,1,9,3,30,0,0,0,5.6000000000000005,1,131.42000000000002,990,0
2013,1,9,4,30,0,0,0,5.6000000000000005,0,120.22,990,0
2013,1,9,5,30,0,0,0,5.5,0,109.13,990,0
2013,1,9,6,30,0,0,0,5.300000000000001,0,98.45,1000,0
2013,1,9,7,30,18,12,215,5.1000000000000005,0,88.44,1000,0
2013,1,9,8,30,158,42,637,5.1000000000000005,1,79.5,1000,0
2013,1,9,9,30,302,55,803,5.5,3,72.05,1000,0
2013,1,9,10,30,410,61,882,6.1000000000000005,5,66.67,1000,0
2013,1,9,11,30,467,62,920,6.9,6,63.9,1000,0
2013,1,9,12,30,465,61,926,7.5,7,64.08,1000,0
2013,1,9,13,30,337,94,627,7.4,7,67.2,1000,-1
2013,1,9,14,30,183,114,236,6.5,6,72.87,1000,-2
2013,1,9,15,30,83,61,138,5,3,80.53,1000,-2
2013,1,9,16,30,0,0,0,3.6,1,89.62,1000,-2
2013,1,9,17,30,0,0,0,2.9000000000000004,0,99.73,1000,-2
2013,1,9,18,30,0,0,0,2.5,0,110.48,1000,-1
2013,1,9,19,30,0,0,0,2,0,121.59,1000,-1
2013,1,9,20,30,0,0,0,1.6,0,132.77,1000,-1
2013,1,9,21,30,0,0,0,1.3,0,143.61,1000,-1
2013,1,9,22,30,0,0,0,0.8,0,153.24,1000,-1
2013,1,9,23,30,0,0,0,0.8,0,159.55,1010,-1
2013,1,10,0,30,0,0,0,1,0,159.08,1010,-1
2013,1,10,1,30,0,0,0,0.9,0,152.18,1010,-1
2013,1,10,2,30,0,0,0,0.8,0,142.32,1010,-1
2013,1,10,3,30,0,0,0,1.1,0,131.4,1000,-1
2013,1,10,4,30,0,0,0,1.4000000000000001,0,120.21000000000001,1000,-1
2013,1,10,5,30,0,0,0,1.8,0,109.12,1000,-1
2013,1,10,6,30,0,0,0,2.5,0,98.42,1000,0
2013,1,10,7,30,12,12,0,3.6,0,88.4,1000,0
2013,1,10,8,30,161,40,662,4.4,1,79.43,1000,0
2013,1,10,9,30,192,122,227,4.7,3,71.97,1000,0
2013,1,10,10,30,147,143,8,5.1000000000000005,4,66.56,1000,-1
2013,1,10,11,30,304,185,268,5,4,63.76,1000,-1
2013,1,10,12,30,232,191,93,4.6000000000000005,4,63.92,1000,-1
2013,1,10,13,30,214,167,119,4.4,4,67.03,1000,-1
2013,1,10,14,30,137,119,62,4.5,3,72.69,1000,0
2013,1,10,15,30,71,62,53,4.5,2,80.35000000000001,1000,0
2013,1,10,16,30,0,0,0,5.1000000000000005,2,89.45,1000,0
2013,1,10,17,30,0,0,0,6.1000000000000005,2,99.56,990,0
2013,1,10,18,30,0,0,0,6.4,2,110.31,990,1
2013,1,10,19,30,0,0,0,5.800000000000001,2,121.43,990,1
2013,1,10,20,30,0,0,0,5.300000000000001,2,132.6,990,1
2013,1,10,21,30,0,0,0,5.300000000000001,2,143.43,990,1
2013,1,10,22,30,0,0,0,5.300000000000001,2,153.06,990,2
2013,1,10,23,30,0,0,0,5.1000000000000005,3,159.38,990,2
2013,1,11,0,30,0,0,0,5,3,158.96,980,2
2013,1,11,1,30,0,0,0,5.5,4,152.12,980,4
2013,1,11,2,30,0,0,0,6.300000000000001,5,142.29,980,4
2013,1,11,3,30,0,0,0,6,6,131.39000000000001,980,6
2013,1,11,4,30,0,0,0,5.6000000000000005,6,120.19,980,6
2013,1,11,5,30,0,0,0,5.800000000000001,6,109.09,980,6
2013,1,11,6,30,0,0,0,5.800000000000001,7,98.38,980,7
2013,1,11,7,30,18,13,188,5.800000000000001,7,88.35000000000001,980,7
2013,1,11,8,30,150,47,559,5.5,7,79.36,980,7
2013,1,11,9,30,71,71,0,5,7,71.87,980,7
2013,1,11,10,30,95,95,0,4.9,7,66.43,980,6
2013,1,11,11,30,41,41,0,5,7,63.61,980,6
2013,1,11,12,30,138,138,0,4.9,8,63.75,980,7
2013,1,11,13,30,16,16,0,4.2,8,66.85,980,7
2013,1,11,14,30,132,118,46,3.6,8,72.51,980,7
2013,1,11,15,30,68,63,31,3.6,7,80.17,980,7
2013,1,11,16,30,0,0,0,3.9000000000000004,7,89.27,980,7
2013,1,11,17,30,0,0,0,4.5,7,99.39,980,7
2013,1,11,18,30,0,0,0,5.300000000000001,7,110.14,980,7
2013,1,11,19,30,0,0,0,5.9,7,121.26,980,7
2013,1,11,20,30,0,0,0,6.1000000000000005,7,132.44,980,7
2013,1,11,21,30,0,0,0,6.1000000000000005,7,143.26,980,7
2013,1,11,22,30,0,0,0,6.1000000000000005,7,152.88,980,7
2013,1,11,23,30,0,0,0,6.2,7,159.20000000000002,980,7
2013,1,12,0,30,0,0,0,6.4,7,158.83,980,7
2013,1,12,1,30,0,0,0,6.4,7,152.05,980,7
2013,1,12,2,30,0,0,0,6.300000000000001,7,142.25,980,7
2013,1,12,3,30,0,0,0,6,7,131.36,980,7
2013,1,12,4,30,0,0,0,5.7,8,120.16,980,7
2013,1,12,5,30,0,0,0,5.4,8,109.06,980,7
2013,1,12,6,30,0,0,0,5.1000000000000005,8,98.34,980,7
2013,1,12,7,30,14,14,0,5,8,88.29,980,7
2013,1,12,8,30,119,61,314,4.9,8,79.28,990,8
2013,1,12,9,30,219,111,344,5.1000000000000005,8,71.77,990,7
2013,1,12,10,30,185,165,50,5.5,8,66.3,990,5
2013,1,12,11,30,210,188,50,5.5,8,63.45,990,3
2013,1,12,12,30,251,197,122,5.1000000000000005,7,63.58,990,0
2013,1,12,13,30,129,129,0,4.7,6,66.67,990,0
2013,1,12,14,30,37,37,0,3.8000000000000003,5,72.32000000000001,990,-1
2013,1,12,15,30,9,9,0,2.7,4,79.98,990,-1
2013,1,12,16,30,0,0,0,2.4000000000000004,2,89.09,990,-1
2013,1,12,17,30,0,0,0,2.6,2,99.21000000000001,990,-1
2013,1,12,18,30,0,0,0,2.4000000000000004,1,109.97,990,-1
2013,1,12,19,30,0,0,0,2.3000000000000003,1,121.09,990,-1
2013,1,12,20,30,0,0,0,2.7,0,132.26,990,-1
2013,1,12,21,30,0,0,0,4,0,143.08,980,-1
2013,1,12,22,30,0,0,0,5.9,0,152.70000000000002,980,-1
2013,1,12,23,30,0,0,0,6.9,0,159.01,980,-1
2013,1,13,0,30,0,0,0,6.6000000000000005,0,158.70000000000002,980,-1
2013,1,13,1,30,0,0,0,6.2,0,151.98,980,-1
2013,1,13,2,30,0,0,0,5.5,0,142.20000000000002,990,-2
2013,1,13,3,30,0,0,0,4,0,131.33,980,-2
2013,1,13,4,30,0,0,0,3,0,120.13,980,-2
2013,1,13,5,30,0,0,0,2.8000000000000003,-1,109.02,990,-2
2013,1,13,6,30,0,0,0,3.2,0,98.29,990,-2
2013,1,13,7,30,5,5,0,3.9000000000000004,0,88.23,990,-2
2013,1,13,8,30,83,71,68,4.3,0,79.2,990,-2
2013,1,13,9,30,54,54,0,4.4,0,71.66,990,-3
2013,1,13,10,30,159,151,17,4.6000000000000005,0,66.17,990,-4
2013,1,13,11,30,102,102,0,4.7,-1,63.29,990,-5
2013,1,13,12,30,172,165,14,4.800000000000001,-1,63.4,990,-6
2013,1,13,13,30,30,30,0,4.7,-1,66.48,990,-7
2013,1,13,14,30,46,46,0,4.7,-2,72.13,990,-7
2013,1,13,15,30,141,71,395,4.800000000000001,-2,79.79,990,-7
2013,1,13,16,30,12,12,0,5,-3,88.91,990,-7
2013,1,13,17,30,0,0,0,5.4,-3,99.03,990,-7
2013,1,13,18,30,0,0,0,5.7,-4,109.8,990,-8
2013,1,13,19,30,0,0,0,5.7,-6,120.91,990,-9
2013,1,13,20,30,0,0,0,5.7,-7,132.09,990,-10
2013,1,13,21,30,0,0,0,5.7,-7,142.9,990,-11
2013,1,13,22,30,0,0,0,5.5,-8,152.5,1000,-11
2013,1,13,23,30,0,0,0,5,-8,158.82,1000,-11
2013,1,14,0,30,0,0,0,4.5,-8,158.55,1000,-12
2013,1,14,1,30,0,0,0,4.1000000000000005,-8,151.89000000000001,1000,-12
2013,1,14,2,30,0,0,0,4.1000000000000005,-8,142.15,1000,-12
2013,1,14,3,30,0,0,0,4.1000000000000005,-8,131.29,1000,-12
2013,1,14,4,30,0,0,0,4,-8,120.10000000000001,1000,-12
2013,1,14,5,30,0,0,0,3.9000000000000004,-8,108.98,1000,-12
2013,1,14,6,30,0,0,0,3.9000000000000004,-8,98.24000000000001,1000,-12
2013,1,14,7,30,23,15,272,3.9000000000000004,-7,88.16,1000,-11
2013,1,14,8,30,179,48,692,4,-6,79.11,1000,-11
2013,1,14,9,30,333,65,844,3.9000000000000004,-4,71.54,1000,-10
2013,1,14,10,30,335,122,524,3.6,-3,66.02,1000,-10
2013,1,14,11,30,425,83,755,2.8000000000000003,-3,63.120000000000005,1000,-9
2013,1,14,12,30,402,109,652,1.9000000000000001,-3,63.21,1000,-10
2013,1,14,13,30,209,172,92,1,-3,66.28,1000,-10
2013,1,14,14,30,311,86,727,0.5,-3,71.93,1000,-10
2013,1,14,15,30,160,56,579,0.6000000000000001,-3,79.60000000000001,1000,-11
2013,1,14,16,30,16,13,129,0.7000000000000001,-4,88.72,1000,-10
2013,1,14,17,30,0,0,0,0.6000000000000001,-5,98.85000000000001,1000,-10
2013,1,14,18,30,0,0,0,0.4,-5,109.62,1000,-11
2013,1,14,19,30,0,0,0,0.6000000000000001,-5,120.74000000000001,1000,-11
2013,1,14,20,30,0,0,0,0.9,-6,131.91,1000,-11
2013,1,14,21,30,0,0,0,1.1,-6,142.72,1000,-11
2013,1,14,22,30,0,0,0,1.2000000000000002,-6,152.31,1000,-11
2013,1,14,23,30,0,0,0,1.2000000000000002,-6,158.63,1000,-11
2013,1,15,0,30,0,0,0,1.3,-6,158.4,1000,-11
2013,1,15,1,30,0,0,0,1.3,-7,151.8,1000,-11
2013,1,15,2,30,0,0,0,1.4000000000000001,-7,142.09,1000,-11
2013,1,15,3,30,0,0,0,1.5,-7,131.24,1000,-11
2013,1,15,4,30,0,0,0,1.5,-6,120.05,1000,-11
2013,1,15,5,30,0,0,0,1.4000000000000001,-6,108.93,1000,-10
2013,1,15,6,30,0,0,0,1.2000000000000002,-5,98.18,1000,-10
2013,1,15,7,30,22,15,213,1.1,-4,88.08,1000,-10
2013,1,15,8,30,172,53,625,1.4000000000000001,-3,79.01,1000,-9
2013,1,15,9,30,323,74,782,1.8,-1,71.42,1000,-8
2013,1,15,10,30,436,87,853,1.8,-1,65.87,1000,-8
2013,1,15,11,30,421,91,724,1.6,0,62.95,1000,-8
2013,1,15,12,30,432,78,779,1.3,0,63.02,1000,-8
2013,1,15,13,30,361,90,668,1.2000000000000002,0,66.08,1000,-8
2013,1,15,14,30,269,68,641,1,0,71.73,1000,-8
2013,1,15,15,30,132,51,439,0.9,-1,79.4,1000,-7
2013,1,15,16,30,14,14,0,0.9,-2,88.53,1000,-6
2013,1,15,17,30,0,0,0,0.9,-2,98.67,1000,-6
2013,1,15,18,30,0,0,0,0.7000000000000001,-2,109.44,1000,-7
2013,1,15,19,30,0,0,0,0.6000000000000001,-2,120.56,1000,-7
2013,1,15,20,30,0,0,0,0.4,-3,131.74,990,-8
2013,1,15,21,30,0,0,0,0.5,-3,142.54,990,-8
2013,1,15,22,30,0,0,0,0.7000000000000001,-3,152.11,990,-8
2013,1,15,23,30,0,0,0,0.9,-4,158.42000000000002,990,-8
2013,1,16,0,30,0,0,0,1,-4,158.24,990,-8
2013,1,16,1,30,0,0,0,1.2000000000000002,-5,151.70000000000002,990,-8
2013,1,16,2,30,0,0,0,1.5,-6,142.03,990,-8
2013,1,16,3,30,0,0,0,1.8,-6,131.19,990,-8
2013,1,16,4,30,0,0,0,2.1,-7,120,990,-8
