Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,782623,-,-,-,47.49,-93.02,-6,456,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,1,1,17,30,0,0,0,1.9000000000000001,-12,99.38,960,-14
2013,1,1,18,30,0,0,0,2,-12,108.96000000000001,960,-13
2013,1,1,19,30,0,0,0,2,-12,118.97,950,-13
2013,1,1,20,30,0,0,0,1.9000000000000001,-12,129.08,950,-14
2013,1,1,21,30,0,0,0,1.8,-13,138.84,950,-14
2013,1,1,22,30,0,0,0,1.7000000000000002,-13,147.54,950,-14
2013,1,1,23,30,0,0,0,1.7000000000000002,-13,153.73,950,-14
2013,1,2,0,30,0,0,0,1.6,-13,155.24,950,-14
2013,1,2,1,30,0,0,0,1.6,-12,151.3,950,-14
2013,1,2,2,30,0,0,0,1.7000000000000002,-12,143.70000000000002,950,-14
2013,1,2,3,30,0,0,0,1.8,-12,134.38,950,-14
2013,1,2,4,30,0,0,0,1.9000000000000001,-12,124.39,950,-13
2013,1,2,5,30,0,0,0,2,-11,114.28,950,-13
2013,1,2,6,30,0,0,0,2,-11,104.42,950,-13
2013,1,2,7,30,0,0,0,2.1,-11,95.13,950,-13
2013,1,2,8,30,36,24,210,2.3000000000000003,-11,86.75,950,-13
2013,1,2,9,30,149,65,466,2.5,-10,79.66,950,-12
2013,1,2,10,30,110,103,26,2.6,-9,74.3,950,-12
2013,1,2,11,30,151,132,61,2.6,-9,71.11,950,-11
2013,1,2,12,30,77,77,0,2.4000000000000004,-9,70.4,950,-11
2013,1,2,13,30,52,52,0,2,-9,72.26,950,-10
2013,1,2,14,30,210,82,550,1.4000000000000001,-9,76.48,950,-10
2013,1,2,15,30,97,51,360,0.8,-9,82.67,950,-10
2013,1,2,16,30,0,0,0,0.8,-10,90.4,950,-11
2013,1,2,17,30,0,0,0,1,-11,99.24000000000001,960,-12
2013,1,2,18,30,0,0,0,1.2000000000000002,-10,108.82000000000001,960,-12
2013,1,2,19,30,0,0,0,1.5,-10,118.83,960,-11
2013,1,2,20,30,0,0,0,1.8,-10,128.93,960,-11
2013,1,2,21,30,0,0,0,2,-10,138.70000000000002,960,-11
2013,1,2,22,30,0,0,0,2,-10,147.4,960,-11
2013,1,2,23,30,0,0,0,2,-11,153.61,960,-12
2013,1,3,0,30,0,0,0,2.2,-11,155.16,960,-12
2013,1,3,1,30,0,0,0,2.5,-12,151.26,960,-13
2013,1,3,2,30,0,0,0,2.6,-12,143.70000000000002,960,-13
2013,1,3,3,30,0,0,0,2.5,-13,134.39000000000001,960,-14
2013,1,3,4,30,0,0,0,2.2,-13,124.4,960,-15
2013,1,3,5,30,0,0,0,2,-14,114.29,960,-16
2013,1,3,6,30,0,0,0,1.8,-14,104.42,960,-16
2013,1,3,7,30,0,0,0,1.8,-15,95.13,960,-17
2013,1,3,8,30,39,23,273,2.1,-14,86.72,960,-17
2013,1,3,9,30,158,52,588,2.7,-13,79.62,960,-16
2013,1,3,10,30,262,69,712,3.2,-12,74.24,960,-16
2013,1,3,11,30,326,79,758,3.6,-12,71.02,960,-15
2013,1,3,12,30,341,82,766,4,-11,70.3,960,-14
2013,1,3,13,30,305,77,743,4.2,-10,72.13,960,-14
2013,1,3,14,30,222,64,668,4.1000000000000005,-10,76.34,960,-13
2013,1,3,15,30,105,41,488,3.8000000000000003,-10,82.54,960,-12
2013,1,3,16,30,0,0,0,3.9000000000000004,-11,90.25,960,-12
2013,1,3,17,30,0,0,0,4.5,-11,99.09,950,-13
2013,1,3,18,30,0,0,0,5.1000000000000005,-11,108.68,950,-13
2013,1,3,19,30,0,0,0,5.300000000000001,-11,118.68,950,-13
2013,1,3,20,30,0,0,0,5.1000000000000005,-11,128.79,950,-12
2013,1,3,21,30,0,0,0,4.7,-11,138.56,950,-12
2013,1,3,22,30,0,0,0,4.3,-10,147.26,950,-12
2013,1,3,23,30,0,0,0,3.8000000000000003,-10,153.48,950,-12
2013,1,4,0,30,0,0,0,3.3000000000000003,-10,155.06,950,-12
2013,1,4,1,30,0,0,0,3,-11,151.21,950,-12
2013,1,4,2,30,0,0,0,2.6,-11,143.68,950,-12
2013,1,4,3,30,0,0,0,2.4000000000000004,-11,134.39000000000001,950,-13
2013,1,4,4,30,0,0,0,2.3000000000000003,-12,124.4,950,-13
2013,1,4,5,30,0,0,0,2.3000000000000003,-12,114.29,950,-13
2013,1,4,6,30,0,0,0,2.3000000000000003,-12,104.42,950,-13
2013,1,4,7,30,0,0,0,2.5,-12,95.11,950,-13
2013,1,4,8,30,42,21,371,2.8000000000000003,-10,86.7,950,-13
2013,1,4,9,30,168,46,672,3.2,-8,79.57000000000001,960,-10
2013,1,4,10,30,277,60,794,3.3000000000000003,-6,74.17,960,-8
2013,1,4,11,30,343,68,843,3.5,-5,70.93,960,-7
2013,1,4,12,30,358,69,853,3.5,-4,70.18,960,-6
2013,1,4,13,30,320,65,826,3.1,-4,72.01,960,-6
2013,1,4,14,30,234,54,755,2.3000000000000003,-4,76.21000000000001,960,-6
2013,1,4,15,30,114,37,588,1.6,-7,82.39,960,-6
2013,1,4,16,30,0,0,0,1.4000000000000001,-10,90.11,960,-9
2013,1,4,17,30,0,0,0,1.3,-11,98.94,960,-11
2013,1,4,18,30,0,0,0,1.2000000000000002,-12,108.53,960,-12
2013,1,4,19,30,0,0,0,1.2000000000000002,-13,118.53,960,-13
2013,1,4,20,30,0,0,0,1.1,-12,128.64000000000001,960,-12
2013,1,4,21,30,0,0,0,1.1,-12,138.41,960,-12
2013,1,4,22,30,0,0,0,1.1,-12,147.11,960,-13
2013,1,4,23,30,0,0,0,1,-12,153.34,960,-13
2013,1,5,0,30,0,0,0,1.1,-12,154.96,960,-13
2013,1,5,1,30,0,0,0,1.1,-13,151.16,960,-14
2013,1,5,2,30,0,0,0,1.1,-13,143.66,960,-14
2013,1,5,3,30,0,0,0,1.2000000000000002,-13,134.38,960,-15
2013,1,5,4,30,0,0,0,1.2000000000000002,-14,124.4,960,-15
2013,1,5,5,30,0,0,0,1.2000000000000002,-14,114.29,960,-16
2013,1,5,6,30,0,0,0,1.1,-14,104.41,960,-16
2013,1,5,7,30,0,0,0,1,-14,95.09,960,-16
2013,1,5,8,30,41,22,317,0.8,-13,86.66,960,-15
2013,1,5,9,30,71,67,23,1,-12,79.52,960,-14
2013,1,5,10,30,126,110,56,1.3,-10,74.09,950,-13
2013,1,5,11,30,201,134,203,1.4000000000000001,-8,70.83,950,-11
2013,1,5,12,30,141,132,25,1.4000000000000001,-7,70.07000000000001,950,-10
2013,1,5,13,30,225,108,377,1.6,-6,71.87,950,-9
2013,1,5,14,30,54,54,0,1.5,-6,76.06,950,-8
2013,1,5,15,30,113,39,548,1.3,-8,82.24,950,-9
2013,1,5,16,30,0,0,0,1.6,-11,89.95,950,-12
2013,1,5,17,30,0,0,0,2,-12,98.79,950,-13
2013,1,5,18,30,0,0,0,2.1,-12,108.37,950,-14
2013,1,5,19,30,0,0,0,2.1,-12,118.38,950,-13
2013,1,5,20,30,0,0,0,2.1,-11,128.48,960,-13
2013,1,5,21,30,0,0,0,2.1,-11,138.25,960,-12
2013,1,5,22,30,0,0,0,2.1,-11,146.96,960,-12
2013,1,5,23,30,0,0,0,2.2,-11,153.20000000000002,960,-13
2013,1,6,0,30,0,0,0,2.1,-11,154.85,960,-13
2013,1,6,1,30,0,0,0,1.8,-11,151.1,960,-13
2013,1,6,2,30,0,0,0,1.6,-13,143.63,960,-14
2013,1,6,3,30,0,0,0,1.7000000000000002,-15,134.37,960,-16
2013,1,6,4,30,0,0,0,1.7000000000000002,-16,124.39,960,-18
2013,1,6,5,30,0,0,0,1.6,-17,114.28,960,-19
2013,1,6,6,30,0,0,0,1.5,-18,104.4,960,-19
2013,1,6,7,30,0,0,0,1.4000000000000001,-18,95.07000000000001,960,-19
2013,1,6,8,30,28,22,100,1.2000000000000002,-17,86.62,960,-19
2013,1,6,9,30,107,66,221,1.1,-14,79.46000000000001,960,-18
2013,1,6,10,30,184,99,308,1.1,-11,74.01,960,-16
2013,1,6,11,30,272,89,554,1,-9,70.73,960,-15
2013,1,6,12,30,292,85,603,1,-8,69.94,960,-14
2013,1,6,13,30,257,82,557,1.2000000000000002,-8,71.73,960,-13
2013,1,6,14,30,194,60,551,1.3,-8,75.91,960,-12
2013,1,6,15,30,118,41,555,1.4000000000000001,-10,82.08,960,-12
2013,1,6,16,30,0,0,0,1.8,-12,89.79,960,-14
2013,1,6,17,30,0,0,0,2.3000000000000003,-11,98.63,960,-14
2013,1,6,18,30,0,0,0,2.9000000000000004,-11,108.21000000000001,960,-13
2013,1,6,19,30,0,0,0,3.3000000000000003,-11,118.22,960,-13
2013,1,6,20,30,0,0,0,3.7,-11,128.32,960,-13
2013,1,6,21,30,0,0,0,4,-11,138.09,950,-13
2013,1,6,22,30,0,0,0,4.1000000000000005,-12,146.8,950,-13
2013,1,6,23,30,0,0,0,4.3,-11,153.05,950,-13
2013,1,7,0,30,0,0,0,4.3,-11,154.74,950,-13
2013,1,7,1,30,0,0,0,4.1000000000000005,-10,151.03,950,-12
2013,1,7,2,30,0,0,0,4,-10,143.59,950,-12
2013,1,7,3,30,0,0,0,3.8000000000000003,-10,134.35,950,-11
2013,1,7,4,30,0,0,0,3.8000000000000003,-10,124.38000000000001,950,-11
2013,1,7,5,30,0,0,0,3.8000000000000003,-10,114.26,950,-11
2013,1,7,6,30,0,0,0,3.8000000000000003,-9,104.38,950,-11
2013,1,7,7,30,0,0,0,3.8000000000000003,-9,95.03,950,-11
2013,1,7,8,30,30,23,116,4,-8,86.57000000000001,950,-10
2013,1,7,9,30,121,59,336,4.3,-6,79.39,950,-9
2013,1,7,10,30,278,58,794,4.6000000000000005,-3,73.92,950,-6
2013,1,7,11,30,346,65,846,4.800000000000001,-1,70.62,950,-4
2013,1,7,12,30,362,68,852,5,0,69.81,950,-2
2013,1,7,13,30,272,71,638,5,0,71.58,950,-2
2013,1,7,14,30,241,54,757,4.7,0,75.75,950,-1
2013,1,7,15,30,121,38,597,4.1000000000000005,-1,81.92,950,-2
2013,1,7,16,30,0,0,0,3.4000000000000004,-2,89.63,950,-3
2013,1,7,17,30,0,0,0,2.6,-4,98.47,950,-4
2013,1,7,18,30,0,0,0,2.2,-6,108.05,950,-6
2013,1,7,19,30,0,0,0,2,-7,118.06,950,-7
2013,1,7,20,30,0,0,0,1.9000000000000001,-8,128.16,950,-8
2013,1,7,21,30,0,0,0,1.7000000000000002,-9,137.93,950,-8
2013,1,7,22,30,0,0,0,1.6,-9,146.63,950,-9
2013,1,7,23,30,0,0,0,1.6,-9,152.89000000000001,950,-9
2013,1,8,0,30,0,0,0,1.5,-9,154.61,950,-10
2013,1,8,1,30,0,0,0,1.4000000000000001,-9,150.95000000000002,950,-10
2013,1,8,2,30,0,0,0,1.2000000000000002,-10,143.55,950,-10
2013,1,8,3,30,0,0,0,1.2000000000000002,-10,134.32,950,-11
2013,1,8,4,30,0,0,0,1.2000000000000002,-10,124.36,950,-11
2013,1,8,5,30,0,0,0,1.2000000000000002,-11,114.24000000000001,950,-12
2013,1,8,6,30,0,0,0,1.4000000000000001,-11,104.35000000000001,950,-12
2013,1,8,7,30,0,0,0,1.8,-10,94.99,950,-12
2013,1,8,8,30,29,22,104,2.2,-9,86.52,950,-12
2013,1,8,9,30,113,64,262,2.5,-8,79.31,950,-10
2013,1,8,10,30,211,84,458,2.7,-7,73.82000000000001,950,-9
2013,1,8,11,30,166,138,82,2.7,-6,70.5,950,-8
2013,1,8,12,30,137,131,18,2.7,-5,69.67,950,-7
2013,1,8,13,30,137,125,38,2.8000000000000003,-4,71.43,950,-6
2013,1,8,14,30,72,72,0,3.1,-4,75.59,950,-5
2013,1,8,15,30,68,57,72,3.2,-4,81.75,950,-5
2013,1,8,16,30,0,0,0,3.2,-4,89.46000000000001,950,-5
2013,1,8,17,30,0,0,0,3.2,-4,98.3,950,-4
2013,1,8,18,30,0,0,0,3.1,-3,107.89,950,-4
2013,1,8,19,30,0,0,0,3,-3,117.89,940,-4
2013,1,8,20,30,0,0,0,3.1,-4,128,940,-4
2013,1,8,21,30,0,0,0,3.3000000000000003,-4,137.76,940,-4
2013,1,8,22,30,0,0,0,3.4000000000000004,-4,146.46,950,-5
2013,1,8,23,30,0,0,0,3.7,-5,152.73,950,-5
2013,1,9,0,30,0,0,0,4.1000000000000005,-6,154.48,950,-6
2013,1,9,1,30,0,0,0,4.4,-5,150.86,950,-6
2013,1,9,2,30,0,0,0,5.2,-4,143.5,950,-5
2013,1,9,3,30,0,0,0,5.9,-3,134.29,950,-4
2013,1,9,4,30,0,0,0,6.300000000000001,-3,124.33,950,-4
2013,1,9,5,30,0,0,0,6.4,-3,114.21000000000001,950,-4
2013,1,9,6,30,0,0,0,6.300000000000001,-4,104.31,950,-6
2013,1,9,7,30,0,0,0,6,-5,94.95,950,-7
2013,1,9,8,30,22,22,7,5.6000000000000005,-6,86.45,950,-8
2013,1,9,9,30,87,73,76,5.4,-5,79.23,960,-8
2013,1,9,10,30,144,116,102,5.1000000000000005,-5,73.72,960,-8
2013,1,9,11,30,180,143,111,4.7,-4,70.37,960,-7
2013,1,9,12,30,189,148,118,4.2,-4,69.52,960,-7
2013,1,9,13,30,159,132,83,3.5,-4,71.27,960,-6
2013,1,9,14,30,82,82,0,2.7,-4,75.42,960,-6
2013,1,9,15,30,57,53,29,2,-6,81.58,960,-7
2013,1,9,16,30,0,0,0,1.8,-7,89.29,960,-9
2013,1,9,17,30,0,0,0,1.7000000000000002,-8,98.13,960,-10
2013,1,9,18,30,0,0,0,1.4000000000000001,-9,107.72,960,-10
2013,1,9,19,30,0,0,0,1.2000000000000002,-9,117.73,960,-11
2013,1,9,20,30,0,0,0,1.3,-10,127.83,960,-11
2013,1,9,21,30,0,0,0,1.8,-10,137.59,960,-12
2013,1,9,22,30,0,0,0,2.5,-9,146.29,960,-11
2013,1,9,23,30,0,0,0,3,-9,152.56,960,-10
2013,1,10,0,30,0,0,0,3.5,-8,154.34,960,-10
2013,1,10,1,30,0,0,0,3.9000000000000004,-8,150.77,960,-9
2013,1,10,2,30,0,0,0,4.1000000000000005,-8,143.44,960,-9
2013,1,10,3,30,0,0,0,4.1000000000000005,-8,134.25,960,-9
2013,1,10,4,30,0,0,0,4.4,-8,124.3,960,-9
2013,1,10,5,30,0,0,0,4.7,-7,114.18,960,-9
2013,1,10,6,30,0,0,0,4.9,-7,104.27,960,-9
2013,1,10,7,30,0,0,0,4.9,-6,94.89,960,-8
2013,1,10,8,30,44,23,329,5,-5,86.38,960,-7
2013,1,10,9,30,169,49,634,5.1000000000000005,-3,79.14,960,-6
2013,1,10,10,30,280,64,767,5.300000000000001,-1,73.61,960,-4
2013,1,10,11,30,351,69,835,5.2,0,70.24,960,-3
2013,1,10,12,30,317,69,701,5.1000000000000005,0,69.37,960,-2
2013,1,10,13,30,276,77,615,4.9,0,71.10000000000001,960,-1
2013,1,10,14,30,203,64,545,4.7,0,75.24,960,-2
2013,1,10,15,30,100,49,343,4.5,0,81.4,960,-2
2013,1,10,16,30,0,0,0,4.5,-1,89.11,950,-3
2013,1,10,17,30,0,0,0,4.6000000000000005,-1,97.95,950,-3
2013,1,10,18,30,0,0,0,4.7,-1,107.54,950,-3
2013,1,10,19,30,0,0,0,4.6000000000000005,-1,117.55,950,-3
2013,1,10,20,30,0,0,0,4.4,-1,127.65,950,-2
2013,1,10,21,30,0,0,0,4.2,0,137.41,950,-1
2013,1,10,22,30,0,0,0,4,0,146.11,950,-1
2013,1,10,23,30,0,0,0,3.6,-1,152.38,950,-1
2013,1,11,0,30,0,0,0,3.2,0,154.19,950,-1
2013,1,11,1,30,0,0,0,2.8000000000000003,0,150.67000000000002,940,-1
2013,1,11,2,30,0,0,0,2.4000000000000004,0,143.37,940,-1
2013,1,11,3,30,0,0,0,2.1,0,134.2,940,-1
2013,1,11,4,30,0,0,0,1.9000000000000001,-1,124.26,940,-1
2013,1,11,5,30,0,0,0,1.7000000000000002,-1,114.14,940,-1
2013,1,11,6,30,0,0,0,1.7000000000000002,0,104.22,940,-1
2013,1,11,7,30,0,0,0,1.7000000000000002,0,94.83,940,-1
2013,1,11,8,30,11,11,0,1.8,0,86.31,940,0
2013,1,11,9,30,35,35,0,1.7000000000000002,0,79.04,940,0
2013,1,11,10,30,39,39,0,1.7000000000000002,0,73.49,940,0
2013,1,11,11,30,162,140,64,1.8,0,70.10000000000001,940,0
2013,1,11,12,30,59,59,0,1.8,0,69.21000000000001,940,0
2013,1,11,13,30,68,68,0,1.8,0,70.93,940,0
2013,1,11,14,30,117,101,58,1.8,0,75.06,940,0
2013,1,11,15,30,31,31,0,1.9000000000000001,0,81.22,940,0
2013,1,11,16,30,3,3,0,2,0,88.93,940,0
2013,1,11,17,30,0,0,0,2.1,0,97.78,940,0
2013,1,11,18,30,0,0,0,2.3000000000000003,0,107.37,940,0
2013,1,11,19,30,0,0,0,2.4000000000000004,0,117.38,940,0
2013,1,11,20,30,0,0,0,2.4000000000000004,0,127.48,940,0
2013,1,11,21,30,0,0,0,2,0,137.23,940,0
2013,1,11,22,30,0,0,0,1.7000000000000002,0,145.93,930,0
2013,1,11,23,30,0,0,0,1.7000000000000002,0,152.20000000000002,930,0
2013,1,12,0,30,0,0,0,1.5,0,154.04,930,0
2013,1,12,1,30,0,0,0,1.2000000000000002,0,150.56,930,0
2013,1,12,2,30,0,0,0,1.6,0,143.3,930,0
2013,1,12,3,30,0,0,0,3,-1,134.15,930,0
2013,1,12,4,30,0,0,0,4.7,-4,124.21000000000001,930,-3
2013,1,12,5,30,0,0,0,5.300000000000001,-8,114.09,940,-8
2013,1,12,6,30,0,0,0,4.800000000000001,-12,104.17,940,-13
2013,1,12,7,30,0,0,0,4.2,-13,94.77,940,-15
2013,1,12,8,30,13,13,0,4.1000000000000005,-13,86.22,940,-16
2013,1,12,9,30,56,56,0,4.1000000000000005,-13,78.94,940,-16
2013,1,12,10,30,153,117,125,4.1000000000000005,-13,73.36,950,-16
2013,1,12,11,30,165,142,69,4.1000000000000005,-13,69.95,950,-16
2013,1,12,12,30,211,152,165,4,-13,69.04,950,-16
2013,1,12,13,30,197,136,184,3.8000000000000003,-13,70.75,950,-15
2013,1,12,14,30,100,96,14,3.6,-13,74.88,950,-16
2013,1,12,15,30,45,45,0,3.3000000000000003,-13,81.03,950,-16
2013,1,12,16,30,16,13,114,2.8000000000000003,-15,88.75,950,-17
2013,1,12,17,30,0,0,0,2.5,-16,97.59,950,-18
2013,1,12,18,30,0,0,0,2.3000000000000003,-16,107.19,950,-18
2013,1,12,19,30,0,0,0,2.1,-17,117.2,950,-19
2013,1,12,20,30,0,0,0,2.1,-18,127.3,950,-20
2013,1,12,21,30,0,0,0,1.7000000000000002,-18,137.05,960,-20
2013,1,12,22,30,0,0,0,1.5,-19,145.74,960,-21
2013,1,12,23,30,0,0,0,2.1,-18,152.01,960,-21
2013,1,13,0,30,0,0,0,2.5,-18,153.88,960,-21
2013,1,13,1,30,0,0,0,2.5,-19,150.44,960,-21
2013,1,13,2,30,0,0,0,2.3000000000000003,-20,143.21,960,-22
2013,1,13,3,30,0,0,0,2,-21,134.08,960,-23
2013,1,13,4,30,0,0,0,1.6,-21,124.16,960,-24
2013,1,13,5,30,0,0,0,1.4000000000000001,-22,114.04,960,-25
2013,1,13,6,30,0,0,0,1.6,-23,104.11,960,-25
2013,1,13,7,30,0,0,0,2,-22,94.69,960,-25
2013,1,13,8,30,27,24,43,2.3000000000000003,-22,86.13,960,-25
2013,1,13,9,30,108,72,185,2.4000000000000004,-21,78.83,960,-24
2013,1,13,10,30,178,113,227,2.4000000000000004,-20,73.23,960,-23
2013,1,13,11,30,256,121,388,2.3000000000000003,-19,69.79,960,-22
2013,1,13,12,30,305,96,579,2.3000000000000003,-19,68.87,960,-21
2013,1,13,13,30,355,72,850,2.3000000000000003,-18,70.56,960,-21
2013,1,13,14,30,194,82,425,2.4000000000000004,-18,74.68,960,-21
2013,1,13,15,30,90,58,200,2.2,-18,80.84,960,-21
2013,1,13,16,30,12,12,0,1.8,-18,88.56,960,-21
2013,1,13,17,30,0,0,0,1.5,-19,97.41,960,-21
2013,1,13,18,30,0,0,0,1.3,-19,107,960,-22
2013,1,13,19,30,0,0,0,1.3,-20,117.02,960,-22
2013,1,13,20,30,0,0,0,1.3,-21,127.12,960,-23
2013,1,13,21,30,0,0,0,1.5,-21,136.87,960,-24
2013,1,13,22,30,0,0,0,1.7000000000000002,-22,145.55,960,-24
2013,1,13,23,30,0,0,0,1.7000000000000002,-22,151.82,960,-25
2013,1,14,0,30,0,0,0,1.7000000000000002,-24,153.71,960,-26
2013,1,14,1,30,0,0,0,1.6,-25,150.31,960,-27
2013,1,14,2,30,0,0,0,1.6,-26,143.13,960,-29
2013,1,14,3,30,0,0,0,1.5,-27,134.02,960,-30
2013,1,14,4,30,0,0,0,1.4000000000000001,-28,124.10000000000001,960,-30
2013,1,14,5,30,0,0,0,1.2000000000000002,-28,113.98,960,-31
2013,1,14,6,30,0,0,0,1.2000000000000002,-29,104.04,960,-31
2013,1,14,7,30,0,0,0,1.2000000000000002,-28,94.61,970,-31
2013,1,14,8,30,26,24,29,1.5,-26,86.04,970,-30
2013,1,14,9,30,86,74,62,2.1,-23,78.71000000000001,970,-27
2013,1,14,10,30,200,104,330,2.6,-19,73.09,970,-23
2013,1,14,11,30,376,74,868,2.8000000000000003,-17,69.63,970,-20
2013,1,14,12,30,269,131,380,3,-15,68.69,970,-19
2013,1,14,13,30,359,74,848,2.9000000000000004,-15,70.37,970,-18
2013,1,14,14,30,273,64,779,2.5,-15,74.49,960,-18
2013,1,14,15,30,149,46,629,1.8,-15,80.64,960,-18
2013,1,14,16,30,21,14,237,1.4000000000000001,-17,88.36,960,-18
2013,1,14,17,30,0,0,0,1.6,-18,97.22,960,-20
2013,1,14,18,30,0,0,0,1.8,-18,106.82000000000001,960,-21
2013,1,14,19,30,0,0,0,2.1,-19,116.83,960,-21
2013,1,14,20,30,0,0,0,2.2,-19,126.93,960,-21
2013,1,14,21,30,0,0,0,2.1,-19,136.68,960,-21
2013,1,14,22,30,0,0,0,1.9000000000000001,-19,145.35,960,-21
2013,1,14,23,30,0,0,0,1.9000000000000001,-20,151.62,960,-22
2013,1,15,0,30,0,0,0,1.9000000000000001,-20,153.53,960,-22
2013,1,15,1,30,0,0,0,1.8,-20,150.18,960,-22
2013,1,15,2,30,0,0,0,1.6,-20,143.03,960,-22
2013,1,15,3,30,0,0,0,1.4000000000000001,-20,133.94,960,-22
2013,1,15,4,30,0,0,0,1.3,-20,124.03,960,-22
2013,1,15,5,30,0,0,0,1.3,-20,113.91,960,-22
2013,1,15,6,30,0,0,0,1.5,-20,103.96000000000001,960,-22
2013,1,15,7,30,0,0,0,1.8,-20,94.53,960,-22
2013,1,15,8,30,55,25,422,2.5,-19,85.93,960,-22
2013,1,15,9,30,104,76,142,3.2,-17,78.59,960,-21
2013,1,15,10,30,166,121,154,3.8000000000000003,-15,72.94,960,-18
2013,1,15,11,30,295,102,551,4.1000000000000005,-13,69.46000000000001,960,-16
2013,1,15,12,30,311,98,583,4.3,-11,68.5,960,-14
2013,1,15,13,30,357,72,839,4.4,-10,70.17,950,-12
2013,1,15,14,30,273,61,784,4.4,-9,74.28,950,-11
2013,1,15,15,30,150,43,645,4.4,-9,80.44,950,-11
2013,1,15,16,30,23,14,268,4.5,-10,88.16,950,-12
2013,1,15,17,30,0,0,0,4.6000000000000005,-10,97.02,950,-12
2013,1,15,18,30,0,0,0,4.800000000000001,-10,106.63,950,-12
2013,1,15,19,30,0,0,0,5.1000000000000005,-9,116.65,950,-12
2013,1,15,20,30,0,0,0,5.4,-9,126.74000000000001,950,-12
2013,1,15,21,30,0,0,0,5.5,-9,136.48,950,-11
2013,1,15,22,30,0,0,0,5.6000000000000005,-9,145.15,940,-11
2013,1,15,23,30,0,0,0,6,-9,151.42000000000002,940,-11
2013,1,16,0,30,0,0,0,6.2,-8,153.35,940,-11
2013,1,16,1,30,0,0,0,6,-8,150.04,940,-10
